Elapsed Time (s),Speed,Heart Rate,Resistance,Block
122.5,0,0,0,H-3-14.86315-2.070915:
123,0,0,0,H-3-14.86315-2.070915:
123.5,0,0,0,H-3-14.86315-2.070915:
124,0,0,0,H-3-14.86315-2.070915:
124.5,0,0,0,H-3-14.86315-2.070915:
125,0,0,0,H-3-14.86315-2.070915:
125.5,0,0,0,H-3-14.86315-2.070915:
126,0,0,0,H-3-14.86315-2.070915:
126.5,0,0,0,H-3-14.86315-2.070915:
127,0,0,0,H-3-14.86315-2.070915:
127.5,0,0,0,H-3-14.86315-2.070915:
128,0,0,0,H-3-14.86315-2.070915:
128.5,0,0,0,H-3-14.86315-2.070915:
129,0,0,0,H-3-14.86315-2.070915:
129.5,0,0,0,H-3-14.86315-2.070915:
130,0,0,0,H-3-14.86315-2.070915:
130.5,0,0,0,H-3-14.86315-2.070915:
131,0,0,0,H-3-14.86315-2.070915:
131.5,0,0,0,H-3-14.86315-2.070915:
132,0,0,0,H-3-14.86315-2.070915:
132.5,0,0,0,H-3-14.86315-2.070915:
133,0,0,0,H-3-14.86315-2.070915:
133.5,0,0,0,H-3-14.86315-2.070915:
134,0,0,0,H-3-14.86315-2.070915:
134.5,0,0,0,H-3-14.86315-2.070915:
135,0,0,0,H-3-14.86315-2.070915:
135.5,0,0,0,H-3-14.86315-2.070915:
136,0,0,0,H-3-14.86315-2.070915:
136.5,0,0,0,H-3-14.86315-2.070915:
137,0,0,0,H-3-14.86315-2.070915:
137.5,0,0,0,H-3-14.86315-2.070915:
138,0,0,0,H-3-14.86315-2.070915:
138.5,0,0,0,H-3-14.86315-2.070915:
139,0,0,0,H-3-14.86315-2.070915:
139.5,0,0,0,H-3-14.86315-2.070915:
140,0,0,0,H-3-14.86315-2.070915:
140.5,0,0,0,H-3-14.86315-2.070915:
141,0,0,0,H-3-14.86315-2.070915:
141.5,0,0,0,H-2-14.06755-2.604336:P2
142,0,0,0,H-2-14.06755-2.604336:P2
142.5,0,0,0,H-2-14.06755-2.604336:P2
143,0,0,0,H-2-14.06755-2.604336:P2
143.5,0,0,0,H-2-14.06755-2.604336:P2
144,0,0,0,H-1-6.48903-4.055212:
144.5,0,0,0,H-1-6.48903-4.055212:
145,0,0,0,H-1-6.48903-4.055212:
145.5,0,0,0,H-1-6.48903-4.055212:
146,0,0,0,H-1-6.48903-4.055212:
146.5,0,0,0,H-1-6.48903-4.055212:
147,0,0,0,H-1-6.48903-4.055212:
147.5,0,0,0,H-1-6.48903-4.055212:
148,0,0,0,H-1-6.48903-4.055212:
148.5,0,0,0,H-1-6.48903-4.055212:
149,0,0,0,H-1-6.48903-4.055212:
149.5,0,0,0,H-1-6.48903-4.055212:
150,0,0,0,H-1-6.48903-4.055212:
150.5,0,0,0,H-1-6.48903-4.055212:
151,0,0,0,H-0-9.7392-4.175022:P2
151.5,0,0,0,H-0-9.7392-4.175022:P2
152,0,0,0,H-0-9.7392-4.175022:P2
152.5,0,0,0,H-0-9.7392-4.175022:P2
153,0,0,0,H-0-9.7392-4.175022:P2
153.5,0,0,0,H-1-6.48903-4.055212:
154,0,0,0,H-1-6.48903-4.055212:
154.5,0,0,0,H-1-6.48903-4.055212:
155,0,0,0,H-1-6.48903-4.055212:
155.5,0,0,0,H-1-6.48903-4.055212:
156,0,0,0,H-1-6.48903-4.055212:
156.5,0,0,0,H-0-9.7392-4.175022:P2
157,0,0,0,H-0-9.7392-4.175022:P2
157.5,0,0,0,H-0-9.7392-4.175022:P2
158,0,0,0,H-0-9.7392-4.175022:P2
158.5,0,0,0,H-0-9.7392-4.175022:P2
159,0,0,0,H-0-9.7392-4.175022:P2
159.5,0,0,0,H-0-9.7392-4.175022:P2
160,0,0,0,H-0-9.7392-4.175022:P2
160.5,0,0,0,H-0-9.7392-4.175022:P2
161,0,0,0,H-0-9.7392-4.175022:P2
161.5,0,0,0,H-0-9.7392-4.175022:P2
162,0,0,0,H-0-9.7392-4.175022:P2
162.5,0,0,0,H-0-9.7392-4.175022:P2
