Elapsed Time (s),Speed,Heart Rate,Resistance,Block
94,0,0,0,H-2-16.83941-3.214227:
94.5,0,0,0,H-2-16.83941-3.214227:
95,0,0,0,H-1-3.906446-5.290712:C
95.5,0,0,0,H-1-3.906446-5.290712:C
96,0,0,0,H-1-3.906446-5.290712:C
96.5,0,0,0,H-1-2.6938-3.226791:
97,0,0,0,H-1-2.6938-3.226791:
97.5,0,0,0,H-3-3.240351-5.684589:
98,0,0,0,H-3-3.240351-5.684589:
98.5,0,0,0,H-3-3.240351-5.684589:
99,0,0,0,H-0-3.103899-5.57408:P3
99.5,0,0,0,H-0-3.103899-5.57408:P3
100,0,0,0,H-0-7.858274-3.412994:C
100.5,0,0,0,H-0-7.858274-3.412994:C
101,0,0,0,H-0-7.858274-3.412994:C
101.5,0,0,0,H-2-7.196855-3.002081:
102,0,0,0,H-2-7.196855-3.002081:
102.5,0,0,0,H-3-7.309037-5.425477:
103,0,0,0,H-3-7.309037-5.425477:
103.5,0,0,0,H-3-7.309037-5.425477:
104,0,0,0,H-0-10.22611-4.493002:C
104.5,0,0,0,H-0-10.22611-4.493002:C
105,0,0,0,X
105.5,0,0,0,X
106,0,0,0,X
106.5,0,0,0,H-3-20-4.259557:
107,0,0,0,H-3-20-4.259557:
107.5,0,0,0,H-3-20-5.590581:C
108,0,0,0,H-3-20-5.590581:C
108.5,0,0,0,H-3-20-5.590581:C
109,0,0,0,H-2-10-3.495147:C
109.5,0,0,0,H-2-10-3.495147:C
110,0,0,0,H-1-14-4.70717:C
110.5,0,0,0,H-1-14-4.70717:C
111,0,0,0,H-1-14-4.70717:C
111.5,0,0,0,H-3-20-3.005339:
112,0,0,0,H-3-20-3.005339:
112.5,0,0,0,H-3-20-3.005339:
113,0,0,0,H-3-20-2.785888:C
113.5,0,0,0,H-3-20-2.785888:C
114,0,0,0,H-0-7-3.841228:
114.5,0,0,0,H-0-7-3.841228:
115,0,0,0,H-0-7-3.841228:
115.5,0,0,0,H-0-7-3.841228:
116,0,0,0,H-0-7-3.841228:
116.5,0,0,0,H-1-8-5.093497:
117,0,0,0,H-1-8-5.093497:
117.5,0,0,0,H-1-8-5.093497:
118,0,0,0,H-1-8-5.093497:
118.5,0,0,0,H-1-8-5.093497:
119,0,0,0,H-1-8-5.093497:
119.5,0,0,0,H-1-8-5.093497:
120,0,0,0,H-1-8-5.093497:
120.5,0,0,0,H-1-8-5.093497:
121,0,0,0,H-1-8-5.093497:
121.5,0,0,0,H-1-8-5.093497:
122,0,0,0,H-1-8-5.093497:
122.5,0,0,0,H-1-8-5.093497:
123,0,0,0,H-1-8-5.093497:
123.5,0,0,0,H-1-8-5.093497:
124,0,0,0,H-1-8-5.093497:
124.5,0,0,0,H-1-8-5.093497:
125,0,0,0,H-1-8-5.093497:
125.5,0,0,0,H-1-8-5.093497:
126,0,0,0,H-1-8-5.093497:
126.5,0,0,0,H-1-8-5.093497:
127,0,0,0,H-1-8-5.093497:
127.5,0,0,0,H-1-8-5.093497:
128,0,0,0,H-1-8-5.093497:
128.5,0,0,0,H-1-8-5.093497:
129,0,0,0,H-1-8-5.093497:
129.5,0,0,0,H-1-8-5.093497:
130,0,0,0,H-1-8-5.093497:
130.5,0,0,0,H-1-8-5.093497:
131,0,0,0,H-1-8-5.093497:
131.5,0,0,0,H-1-8-5.093497:
132,0,0,0,H-1-8-5.093497:
132.5,0,0,0,H-1-8-5.093497:
133,0,0,0,H-0-12-5.894499:
133.5,0,0,0,H-0-12-5.894499:
134,0,0,0,H-0-12-5.894499:
134.5,0,0,0,H-0-12-5.894499:
135,0,0,0,H-1-8-5.093497:
135.5,0,0,0,H-1-8-5.093497:
136,0,0,0,H-1-8-5.093497:
136.5,0,0,0,H-0-5-2.798565:P1
137,0,0,0,H-0-5-2.798565:P1
137.5,0,0,0,L
138,0,0,0,L
138.5,0,0,0,L
139,0,0,0,
139.5,0,0,0,
140,0,0,0,
140.5,0,0,0,
141,0,0,0,
141.5,0,0,0,H-1-10-4.730725:P3
142,0,0,0,H-1-10-4.730725:P3
142.5,0,0,0,H-3-20-3.75762:
143,0,0,0,H-3-20-3.75762:
143.5,0,0,0,H-3-20-3.75762:
144,0,0,0,H-2-10-3.437214:
144.5,0,0,0,H-2-10-3.437214:
145,0,0,0,H-1-9-3.592841:P3
145.5,0,0,0,H-1-9-3.592841:P3
146,0,0,0,H-1-9-3.592841:P3
146.5,0,0,0,H-2-10-2.555699:BP2
147,0,0,0,H-2-10-2.555699:BP2
147.5,0,0,0,H-1-14-5.703605:C
148,0,0,0,H-1-14-5.703605:C
148.5,0,0,0,H
