Elapsed Time (s),Speed,Heart Rate,Resistance,Block
241.5,107,151,5,
242,107,151,5,
242.5,107,143,5,
243,107,143,5,
243.5,106,143,5,
244,105,143,5,
244.5,105,141,5,
245,104,141,5,
245.5,104,141,5,
246,103,141,5,H-2-5.963734-3.149784:
246.5,102,141,5,H-2-5.963734-3.149784:
247,101,147,5,H-2-5.963734-3.149784:
247.5,103,147,5,H-0-9.265994-4.412918:
248,104,147,5,H-0-9.265994-4.412918:
248.5,103,147,5,H-0-9.265994-4.412918:
249,100,156,1,H-0-9.660865-4.256469:
249.5,97,156,1,H-0-9.660865-4.256469:
250,97,156,1,H-0-9.660865-4.256469:
250.5,99,156,1,X
251,103,156,1,X
251.5,107,156,1,X
252,109,156,1,H-3-20-3.724603:P1
252.5,111,155,1,H-3-20-3.724603:P1
253,111,155,1,H-3-20-3.724603:P1
253.5,111,155,1,H-2-11-3.452085:
254,111,155,1,H-2-11-3.452085:
254.5,111,155,1,H-2-11-3.452085:
255,110,144,1,H-3-20-5.091664:
255.5,108,144,1,H-3-20-5.091664:
256,106,144,1,H-3-20-5.091664:
256.5,105,142,1,H-3-20-2.819221:
257,106,142,1,H-3-20-2.819221:
257.5,107,142,1,H-0-3-4.994977:C
258,107,142,1,H-0-3-4.994977:C
258.5,109,157,1,H-0-3-4.994977:C
259,109,157,5,H-3-20-4.756759:
259.5,110,157,5,H-3-20-4.756759:
260,109,157,5,H-3-20-4.756759:
260.5,108,153,5,
261,108,153,5,
261.5,109,153,5,
262,108,153,5,H-0-12-4.350311:B
262.5,108,158,5,H-0-12-4.350311:B
263,109,158,5,H-0-12-4.350311:B
263.5,110,158,5,H-2-11-2.847419:
264,109,158,5,H-2-11-2.847419:
264.5,109,140,5,H-2-9-3.180959:C
265,110,140,5,H-2-9-3.180959:C
265.5,109,140,5,H-2-9-3.180959:C
266,109,140,5,L
266.5,109,148,5,L
267,109,148,5,L
267.5,108,148,5,
268,108,148,5,
268.5,107,146,15,
269,107,146,5,
269.5,107,146,5,
270,107,146,5,H-2-11-2.989301:B
270.5,107,147,5,H-2-11-2.989301:B
271,106,147,5,H-2-11-2.989301:B
271.5,106,147,5,H-2-4-2.930459:
272,106,147,5,H-2-4-2.930459:
272.5,106,136,5,H-2-4-2.930459:
273,105,136,5,H-3-20-2.532226:C
273.5,104,136,5,H-3-20-2.532226:C
274,103,136,5,H-3-20-2.532226:C
274.5,101,133,5,H-1-9-5.247382:
275,95,133,5,H-1-9-5.247382:
275.5,91,133,15,H-1-9-5.247382:
276,84,133,5,H-3-20-2.299484:
276.5,77,131,5,H-3-20-2.299484:
277,74,131,5,H-3-20-2.299484:
277.5,83,131,5,H-3-20-2.299484:
278,91,131,5,H-3-20-3.866253:BP3
278.5,95,128,5,H-3-20-3.866253:BP3
279,97,128,5,H-3-20-3.866253:BP3
279.5,95,128,5,H-3-20-4.45231:P2
280,91,128,5,H-3-20-4.45231:P2
280.5,88,138,5,H-3-20-4.45231:P2
281,92,138,5,H-3-20-4.45231:P2
281.5,97,138,5,H-1-6-3.202119:P2
282,101,138,15,H-1-6-3.202119:P2
282.5,104,154,15,H-1-6-3.202119:P2
283,105,154,15,N
283.5,103,154,5,N
284,100,154,5,N
284.5,100,156,5,
285,102,156,5,
285.5,104,156,5,
286,105,156,5,H-3-17.28307-5.249568:
286.5,105,148,5,H-3-17.28307-5.249568:
287,105,148,5,H-3-17.28307-5.249568:
287.5,104,148,5,
288,104,148,5,
288.5,103,146,5,
289,103,146,5,
289.5,103,146,5,
290,102,146,5,
290.5,101,143,5,
291,99,143,5,
291.5,98,143,5,H-0-3.009701-3.244409:
292,96,143,5,H-0-3.009701-3.244409:
292.5,95,143,5,H-0-3.009701-3.244409:
293,93,143,5,H-0-3.009701-3.244409:
293.5,92,143,5,
294,89,143,5,
294.5,86,143,5,
295,80,134,5,
295.5,74,134,5,
296,67,134,5,
296.5,60,134,5,
297,53,125,5,
297.5,45,125,5,
298,33,125,5,
298.5,19,125,5,
299,11,138,5,
299.5,33,138,5,
300,62,138,5,
300.5,79,138,15,
301,95,138,5,
301.5,100,138,15,
302,101,138,15,
302.5,100,138,15,X
303,98,132,5,X
303.5,95,132,5,X
304,94,132,5,H-2-7-2.713363:
304.5,94,132,5,H-2-7-2.713363:
305,95,131,15,H-2-7-2.713363:
305.5,95,131,15,H-3-20-2.527274:
306,94,131,5,H-3-20-2.527274:
306.5,92,131,15,H-3-20-2.527274:
307,92,121,15,H-1-7-3.469091:
307.5,92,121,15,H-1-7-3.469091:
308,93,121,5,H-1-7-3.469091:
308.5,94,121,5,H-1-7-3.469091:
309,96,122,5,H-3-20-5.571628:BC
309.5,98,122,5,H-3-20-5.571628:BC
310,99,122,5,H-3-20-5.571628:BC
310.5,100,122,5,H-3-20-4.910048:
311,101,122,5,H-3-20-4.910048:
311.5,100,122,5,H-3-20-4.910048:
312,99,113,5,H-1-16-4.696022:C
312.5,97,113,5,H-1-16-4.696022:C
313,94,113,5,H-1-16-4.696022:C
313.5,89,113,5,H-3-20-2.197002:
314,86,110,5,H-3-20-2.197002:
314.5,84,110,5,H-3-20-2.197002:
315,83,107,15,H-3-20-2.197002:
315.5,85,107,5,H-1-14-2.677986:B
316,86,107,5,H-1-14-2.677986:B
316.5,86,107,5,H-1-14-2.677986:B
317,83,107,5,H-1-7-2.838916:C
317.5,82,107,5,H-1-7-2.838916:C
318,86,107,5,H-1-7-2.838916:C
318.5,92,107,5,H-1-7-2.838916:C
319,97,107,5,H-1-7-3.415197:C
319.5,100,107,5,H-1-7-3.415197:C
320,102,107,15,H-1-7-3.415197:C
320.5,103,107,5,N
321,104,107,5,N
321.5,103,107,15,N
322,102,107,1,H-1-15.70191-2.402596:
322.5,101,107,1,H-1-15.70191-2.402596:
323,102,107,1,H-1-15.70191-2.402596:
323.5,102,107,1,H-0-6.21753-4.565105:
324,104,107,1,H-0-6.21753-4.565105:
324.5,104,107,1,H-0-6.21753-4.565105:
325,104,107,1,H-1-14.2585-5.364614:CP1
325.5,104,107,1,H-1-14.2585-5.364614:CP1
326,102,107,1,H-1-14.2585-5.364614:CP1
326.5,102,107,1,H-1-17.0533-2.852623:
327,102,106,1,H-1-17.0533-2.852623:
327.5,102,106,1,H-0-2.17144-4.186141:
328,102,106,1,H-0-2.17144-4.186141:
328.5,102,106,1,H-0-2.17144-4.186141:
329,101,106,1,H-2-11.1407-2.929142:
329.5,100,106,1,H-2-11.1407-2.929142:
330,100,106,1,H-2-11.1407-2.929142:
330.5,98,106,1,H-0-16.16133-3.121516:CP1
331,94,106,1,H-0-16.16133-3.121516:CP1
331.5,91,106,1,H-0-16.16133-3.121516:CP1
332,90,106,1,H-0-16.16133-3.121516:CP1
332.5,92,106,1,H-2-3.100636-2.911307:C
333,93,105,1,H-2-3.100636-2.911307:C
333.5,94,105,1,H-2-3.100636-2.911307:C
334,95,105,1,H-0-13.7185-5.298717:
334.5,96,105,1,H-0-13.7185-5.298717:
335,97,105,1,H-0-13.7185-5.298717:
335.5,98,105,1,H-2-16.942-2.546773:CP2
336,99,105,1,H-2-16.942-2.546773:CP2
336.5,100,105,1,H-2-16.942-2.546773:CP2
337,100,104,1,X
337.5,101,104,5,X
338,102,104,5,X
338.5,102,104,5,H-0-11-3.495888:C
339,101,104,5,H-0-11-3.495888:C
339.5,101,104,15,H-0-11-3.495888:C
340,100,104,15,H-3-20-3.071851:BP2
340.5,99,104,5,H-3-20-3.071851:BP2
341,97,104,5,H-3-20-3.071851:BP2
341.5,97,104,5,H-1-7-3.785634:
342,99,104,5,H-1-7-3.785634:
342.5,100,104,15,H-1-7-3.785634:
343,100,104,5,H-3-20-2.431871:
343.5,101,104,5,H-3-20-2.431871:
344,102,104,5,H-3-20-2.431871:
344.5,103,104,5,H-1-12-4.129153:
345,104,104,5,H-1-12-4.129153:
345.5,103,104,5,H-1-12-4.129153:
346,103,104,5,H-2-15-2.73494:
346.5,103,104,5,H-2-15-2.73494:
347,103,104,5,H-2-15-2.73494:
347.5,103,104,5,H-1-10-3.642997:
348,102,104,5,H-1-10-3.642997:
348.5,102,104,5,H-1-10-3.642997:
349,102,104,5,H-0-9-2.602261:BP3C
349.5,101,104,5,H-0-9-2.602261:BP3C
350,101,104,5,H-0-9-2.602261:BP3C
350.5,98,104,5,H-2-13-2.793588:
351,94,104,5,H-2-13-2.793588:
351.5,90,104,5,H-2-13-2.793588:
352,89,104,5,H-2-13-2.793588:
352.5,92,104,5,H-0-9-2.734794:
353,95,105,5,H-0-9-2.734794:
353.5,97,105,5,H-0-9-2.734794:
354,98,105,5,L
354.5,98,105,5,L
355,98,105,5,L
355.5,97,105,5,
356,97,105,5,
356.5,97,105,5,
357,96,106,5,
357.5,96,106,5,
358,96,106,5,
358.5,96,106,5,H-1-11-3.371123:
359,96,106,5,H-1-11-3.371123:
359.5,95,106,5,H-1-11-3.371123:
360,95,106,5,H-1-10-5.680252:B
360.5,95,106,5,H-1-10-5.680252:B
361,94,106,5,H-1-10-5.680252:B
361.5,94,106,15,H-2-3-3.195896:
362,94,106,5,H-2-3-3.195896:
362.5,94,106,5,H-2-3-3.195896:
363,95,105,5,H-2-3-3.195896:
363.5,96,105,5,H-1-9-4.640165:
364,97,105,15,H-1-9-4.640165:
364.5,96,105,15,H-1-9-4.640165:
365,95,104,5,H-0-6-3.488421:BC
365.5,92,104,5,H-0-6-3.488421:BC
366,88,104,15,H-0-6-3.488421:BC
366.5,79,104,15,H-1-6-4.089276:
367,72,104,5,H-1-6-4.089276:
367.5,70,104,5,H-1-6-4.089276:
368,75,104,5,H-1-6-4.089276:
368.5,78,104,5,H-3-20-4.393308:C
369,77,103,5,H-3-20-4.393308:C
369.5,74,103,5,H-3-20-4.393308:C
370,74,103,15,H-3-20-4.393308:C
370.5,82,103,15,H-3-20-3.94105:
371,89,102,5,H-3-20-3.94105:
371.5,94,102,15,H-3-20-3.94105:
372,95,102,15,H-3-20-3.94105:
372.5,96,102,15,N
373,94,101,5,N
373.5,93,101,15,N
374,94,101,15,H-2-12.31546-2.714284:
374.5,92,101,5,H-2-12.31546-2.714284:
375,91,101,5,H-2-12.31546-2.714284:
375.5,91,101,5,H-3-7.266591-4.606069:
376,93,101,5,H-3-7.266591-4.606069:
376.5,96,101,5,H-3-7.266591-4.606069:
377,98,101,5,H-2-15.75136-3.312901:
377.5,99,101,5,H-2-15.75136-3.312901:
378,99,101,5,H-2-15.75136-3.312901:
378.5,99,101,5,H-1-14.80085-3.839898:C
379,98,101,5,H-1-14.80085-3.839898:C
379.5,97,101,15,H-1-14.80085-3.839898:C
380,96,101,15,H-3-12.1262-2.481633:
380.5,97,101,15,H-3-12.1262-2.481633:
381,99,101,5,H-3-12.1262-2.481633:
381.5,97,101,1,H-3-12.1262-2.481633:
382,96,101,1,H-3-4.700832-3.461383:C
382.5,96,101,1,H-3-4.700832-3.461383:C
383,98,101,1,H-3-4.700832-3.461383:C
383.5,99,101,1,H-3-10.26824-5.813783:P2
384,100,101,1,H-3-10.26824-5.813783:P2
384.5,100,101,1,H-3-10.26824-5.813783:P2
385,98,102,1,H-0-2.7034-3.835677:P3
385.5,96,102,1,H-0-2.7034-3.835677:P3
386,93,102,1,H-0-2.7034-3.835677:P3
386.5,91,102,1,H-2-15.97071-3.311522:P2
387,95,102,1,H-2-15.97071-3.311522:P2
387.5,99,102,1,H-2-15.97071-3.311522:P2
388,102,102,1,H-1-5.713968-2.607246:P2
388.5,104,102,1,H-1-5.713968-2.607246:P2
389,104,102,1,H-1-5.713968-2.607246:P2
389.5,104,102,1,X
390,104,102,1,X
390.5,104,102,1,X
391,104,103,1,
391.5,103,103,5,
392,101,103,5,
392.5,99,103,5,H-3-20-5.009271:
393,97,103,5,H-3-20-5.009271:
393.5,95,103,5,H-3-20-5.009271:
394,94,103,5,H-1-9-4.039621:C
