Elapsed Time (s),Speed,Heart Rate,Resistance,Block
95.5,95,0,5,H-2-3.650282-2.625778:
96,91,0,5,H-2-3.650282-2.625778:
96.5,85,0,5,H-2-3.650282-2.625778:
97,80,0,5,H-0-17.18625-3.686261:C
97.5,74,0,5,H-0-17.18625-3.686261:C
98,69,0,5,H-0-17.18625-3.686261:C
98.5,67,0,5,H-0-17.18625-3.686261:C
99,72,0,15,H-0-17.18625-3.686261:C
99.5,79,0,15,H-2-8.43971-3.153812:P1
100,85,0,5,H-2-8.43971-3.153812:P1
100.5,88,0,5,H-2-8.43971-3.153812:P1
101,91,0,15,H-2-8.43971-3.153812:P1
101.5,93,0,15,X
102,94,0,5,X
102.5,95,0,15,X
103,95,0,15,H-2-8-3.492061:
103.5,95,0,5,H-2-8-3.492061:
104,95,0,5,H-2-8-3.492061:
104.5,95,0,5,H-2-8-3.492061:
105,96,0,5,H-0-11-3.594046:
105.5,96,0,5,H-0-11-3.594046:
106,96,0,5,H-0-11-3.594046:
106.5,97,0,5,H-2-12-2.579855:
107,97,0,5,H-2-12-2.579855:
107.5,98,0,5,H-2-12-2.579855:
108,99,0,5,H-2-12-2.579855:
108.5,99,0,5,H-3-20-2.880386:
109,99,0,5,H-3-20-2.880386:
109.5,99,0,5,H-3-20-2.880386:
110,99,0,5,H-1-10-2.348522:
110.5,99,0,5,H-1-10-2.348522:
111,99,0,5,H-1-10-2.348522:
111.5,99,0,5,H-1-4-4.672289:C
112,99,0,5,H-1-4-4.672289:C
112.5,100,0,15,H-1-4-4.672289:C
113,100,0,15,H-1-4-4.672289:C
113.5,100,0,15,H-1-10-3.42037:
114,99,0,5,H-1-10-3.42037:
114.5,97,0,5,H-1-10-3.42037:
115,96,0,5,C
115.5,96,0,5,C
116,96,0,5,C
116.5,96,0,5,H-2-17-2.820528:
117,96,0,5,H-2-17-2.820528:
117.5,96,0,5,H-2-17-2.820528:
118,96,0,5,H-2-17-2.820528:
118.5,96,0,5,H-1-8-4.509962:P3
119,96,0,5,H-1-8-4.509962:P3
119.5,96,0,5,H-1-8-4.509962:P3
120,96,0,5,L
120.5,96,0,5,L
121,96,0,5,L
121.5,97,0,5,L
122,98,0,5,
122.5,98,0,5,
123,98,0,5,
123.5,98,0,5,
124,97,0,5,
124.5,96,0,5,
125,95,0,5,H-3-20-2.076571:
125.5,94,0,5,H-3-20-2.076571:
126,94,0,5,H-3-20-2.076571:
126.5,94,0,15,H-3-20-2.076571:
127,94,0,5,H-1-12-3.650442:
127.5,94,0,5,H-1-12-3.650442:
128,93,0,5,H-1-12-3.650442:
128.5,93,0,15,H-3-20-5.677169:
129,93,0,5,H-3-20-5.677169:
129.5,94,0,5,H-3-20-5.677169:
130,95,0,5,H-0-9-5.898618:
130.5,96,0,5,H-0-9-5.898618:
131,97,0,5,H-0-9-5.898618:
131.5,97,0,5,H-3-20-5.628516:
132,97,0,5,H-3-20-5.628516:
132.5,96,0,5,H-3-20-5.628516:
133,96,0,15,H-3-20-5.628516:
133.5,96,0,15,H-3-20-4.01958:
134,96,0,5,H-3-20-4.01958:
134.5,94,0,5,H-3-20-4.01958:
135,92,0,5,H-1-6-2.108629:P3
135.5,92,0,5,H-1-6-2.108629:P3
136,94,0,15,H-1-6-2.108629:P3
136.5,95,0,15,H-2-10-2.593694:P1
137,95,0,5,H-2-10-2.593694:P1
137.5,95,0,5,H-2-10-2.593694:P1
138,95,0,15,H-2-10-2.593694:P1
138.5,95,0,5,N
139,96,0,5,N
139.5,96,0,5,N
140,95,0,5,H-2-17.82758-3.472898:
140.5,95,0,5,H-2-17.82758-3.472898:
141,95,0,15,H-2-17.82758-3.472898:
141.5,95,0,15,H-2-14.72637-2.803312:
142,95,0,5,H-2-14.72637-2.803312:
142.5,96,0,5,H-2-14.72637-2.803312:
143,97,0,5,H-1-15.7773-5.021571:
143.5,97,0,5,H-1-15.7773-5.021571:
144,96,0,5,H-1-15.7773-5.021571:
144.5,96,0,15,H-1-15.7773-5.021571:
145,97,0,5,H-2-10.1777-3.319444:
145.5,97,0,5,H-2-10.1777-3.319444:
146,97,0,15,H-2-10.1777-3.319444:
146.5,97,0,15,H-1-2.602385-3.049534:P2
147,98,0,5,H-1-2.602385-3.049534:P2
147.5,98,0,5,H-1-2.602385-3.049534:P2
148,98,0,5,H-0-9.114095-2.000605:C
148.5,98,0,5,H-0-9.114095-2.000605:C
149,99,0,5,H-0-9.114095-2.000605:C
149.5,100,0,5,H-0-9.114095-2.000605:C
150,101,0,5,H-0-9.493531-2.061155:
150.5,101,0,5,H-0-9.493531-2.061155:
151,100,0,5,H-0-9.493531-2.061155:
151.5,99,0,5,H-1-9.801038-4.721216:
152,96,0,5,H-1-9.801038-4.721216:
152.5,93,0,5,H-1-9.801038-4.721216:
153,89,0,5,H-1-9.801038-4.721216:
153.5,85,0,5,H-3-4.351234-3.752628:C
154,81,0,5,H-3-4.351234-3.752628:C
154.5,82,0,5,H-3-4.351234-3.752628:C
155,86,0,5,H-3-4.351234-3.752628:C
155.5,91,0,5,H-3-9.643085-3.322366:
156,94,0,5,H-3-9.643085-3.322366:
156.5,95,0,5,H-3-9.643085-3.322366:
157,95,0,5,H-3-9.643085-3.322366:
157.5,95,0,5,X
158,95,0,5,X
158.5,95,0,15,X
159,96,0,15,H-3-20-2.824378:
159.5,95,0,5,H-3-20-2.824378:
160,94,0,15,H-3-20-2.824378:
160.5,93,0,15,H-3-20-2.824378:
161,93,0,15,H-1-9-2.58395:
161.5,91,0,5,H-1-9-2.58395:
162,91,0,15,H-1-9-2.58395:
162.5,92,0,15,H-0-11-5.233687:
163,94,0,5,H-0-11-5.233687:
163.5,95,0,5,H-0-11-5.233687:
164,94,0,15,H-0-11-5.233687:
164.5,94,0,5,H-2-14-3.308359:C
165,94,0,5,H-2-14-3.308359:C
165.5,93,0,5,H-2-14-3.308359:C
166,92,0,5,H-2-12-3.018737:
166.5,92,0,5,H-2-12-3.018737:
167,91,0,5,H-2-12-3.018737:
167.5,88,0,5,H-2-12-3.018737:
168,87,0,5,H-2-10-2.518627:
168.5,88,0,5,H-2-10-2.518627:
169,91,0,15,H-2-10-2.518627:
169.5,93,0,15,H-1-9-3.054472:BC
170,95,0,5,H-1-9-3.054472:BC
170.5,95,0,5,H-1-9-3.054472:BC
171,95,0,5,H-1-9-3.054472:BC
171.5,92,0,5,
172,90,0,5,
172.5,86,0,5,
173,82,0,5,H-2-10-2.72311:
173.5,81,0,5,H-2-10-2.72311:
174,87,0,5,H-2-10-2.72311:
174.5,89,0,5,H-2-10-2.72311:
175,90,0,5,
175.5,89,0,5,
176,89,0,5,
176.5,88,0,5,N
177,88,0,5,N
177.5,88,0,5,N
178,88,0,15,N
178.5,87,0,
