Elapsed Time (s),Speed,Heart Rate,Resistance,Block
159.5,75,83,5,H-1-9.665956-3.454919:
160,78,83,5,H-1-2.245939-4.690744:
160.5,83,82,5,H-1-2.245939-4.690744:
161,86,82,5,H-1-2.245939-4.690744:
161.5,88,82,5,H-2-9.427577-2.833451:C
162,90,82,5,H-2-9.427577-2.833451:C
162.5,92,82,5,H-2-9.427577-2.833451:C
163,92,82,5,
163.5,91,82,5,X
164,91,82,5,X
164.5,90,82,5,X
165,90,82,5,H-1-7-4.710546:
165.5,91,82,5,H-1-7-4.710546:
166,91,82,5,H-1-7-4.710546:
166.5,92,82,5,H-1-11-2.779209:
167,90,82,5,H-1-11-2.779209:
167.5,87,82,5,H-1-11-2.779209:
168,82,82,5,H-1-11-2.779209:
168.5,76,82,5,H-2-11-3.107108:
169,70,0,5,H-2-11-3.107108:
169.5,63,0,5,H-2-11-3.107108:
170,56,0,5,H-2-11-3.107108:
170.5,48,0,5,H-2-11-3.107108:
171,39,0,5,H-1-13-3.473304:
171.5,22,0,5,H-1-13-3.473304:
172,13,0,5,H-1-13-3.473304:
172.5,7,0,5,H-1-13-3.473304:
173,4,0,5,H-1-13-3.473304:
173.5,2,0,5,H-1-13-3.473304:
174,1,0,5,H-1-13-3.473304:
174.5,0,0,5,H-1-13-3.473304:
175,0,0,5,H-1-13-3.473304:
175.5,0,0,5,H-1-13-3.473304:
176,0,0,5,H-1-13-3.473304:
176.5,0,0,5,H-1-13-3.473304:
177,0,0,5,H-1-13-3.473304:
177.5,0,0,5,H-1-13-3.473304:
178,0,0,5,H-1-13-3.473304:
178.5,0,0,5,H-1-13-3.473304:
179,0,0,5,H-1-13-3.473304:
179.5,0,0,5,H-1-13-3.473304:
180,0,0,5,H-1-13-3.473304:
180.5,0,0,5,H-1-13-3.473304:
181,0,0,5,H-1-13-3.473304:
181.5,0,0,5,H-1-13-3.473304:
182,0,0,5,H-1-13-3.473304:
182.5,0,0,5,H-1-13-3.473304:
183,0,0,5,H-1-13-3.473304:
183.5,0,0,5,H-1-13-3.473304:
184,0,0,5,H-1-13-3.473304:
184.5,0,0,5,H-1-13-3.473304:
185,0,0,5,H-1-13-3.473304:
185.5,0,0,5,H-1-13-3.473304:
186,0,0,5,H-1-13-3.473304:
186.5,0,0,5,H-1-13-3.473304:
187,0,0,5,H-1-13-3.473304:
187.5,0,0,5,H-1-13-3.473304:
188,0,0,5,H-1-13-3.473304:
188.5,0,0,5,H-1-13-3.473304:
189,0,0,5,H-1-13-3.473304:
189.5,0,0,5,H-1-13-3.473304:
190,0,0,5,H-1-13-3.473304:
