Elapsed Time (s),Speed,Heart Rate,Resistance,Block
93,0,0,0,H-2-9.41221-3.102554:
93.5,0,0,0,
94,0,0,0,
94.5,0,0,0,
95,0,0,0,
95.5,0,0,0,X
96,0,0,0,X
96.5,0,0,0,H-1-14-2.219426:
97,0,0,0,H-1-14-2.219426:
97.5,0,0,0,H-1-14-2.219426:
98,0,0,0,H-1-12-3.253873:
98.5,0,0,0,H-1-12-3.253873:
99,0,0,0,H-1-12-3.253873:
99.5,0,0,0,H-0-7-3.346594:
100,0,0,0,H-0-7-3.346594:
100.5,0,0,0,H-3-20-2.319464:
101,0,0,0,H-3-20-2.319464:
101.5,0,0,0,H-3-20-2.319464:
102,0,0,0,H-3-20-4.380771:
102.5,0,0,0,H-3-20-4.380771:
103,0,0,0,H-0-12-3.686197:
103.5,0,0,0,H-0-12-3.686197:
104,0,0,0,H-0-12-3.686197:
104.5,0,0,0,H-3-20-5.707744:
105,0,0,0,H-3-20-5.707744:
105.5,0,0,0,H-3-20-5.707744:
106,0,0,0,H-3-20-5.707744:
106.5,0,0,0,H-1-8-2.767485:
107,0,0,0,H-1-8-2.767485:
107.5,0,0,0,H-1-8-2.767485:
108,0,0,0,H-2-13-3.096142:C
108.5,0,0,0,H-2-13-3.096142:C
109,0,0,0,H-2-13-3.096142:C
109.5,0,0,0,H-2-13-3.096142:C
110,0,0,0,H-2-13-3.096142:C
110.5,0,0,0,H-2-13-3.096142:C
111,0,0,0,H-2-13-3.096142:C
111.5,0,0,0,H-1-8-2.767485:
112,0,0,0,H-1-8-2.767485:
112.5,0,0,0,H-1-8-2.767485:
113,0,0,0,H-1-8-2.767485:
113.5,0,0,0,H-1-8-2.767485:
114,0,0,0,H-1-8-2.767485:
114.5,0,0,0,H-1-8-2.767485:
115,0,0,0,H-1-8-2.767485:
115.5,0,0,0,H-1-8-2.767485:
116,0,0,0,H-1-8-2.767485:
116.5,0,0,0,H-1-8-2.767485:
117,0,0,0,H-1-8-2.767485:
117.5,0,0,0,H-1-8-2.767485:
118,0,0,0,H-1-8-2.767485:
118.5,0,0,0,H-1-8-2.767485:
119,0,0,0,H-1-8-2.767485:
119.5,0,0,0,H-1-8-2.767485:
120,0,0,0,H-1-8-2.767485:
120.5,0,0,0,H-1-8-2.767485:
121,0,0,0,H-1-8-2.767485:
121.5,0,0,0,H-1-8-2.767485:
122,0,0,0,H-1-8-2.767485:
122.5,0,0,0,H-1-8-2.767485:
123,0,0,0,H-1-8-2.767485:
123.5,0,0,0,H-1-8-2.767485:
124,0,0,0,H-1-8-2.767485:
124.5,0,0,0,H-1-8-2.767485:
125,0,0,0,H-1-8-2.767485:
125.5,0,0,0,H-1-8-2.767485:
126,0,0,0,H-1-8-2.767485:
126.5,0,0,0,H-1-8-2.767485:
127,0,0,0,H-1-8-2.767485:
127.5,0,0,0,H-1-8-2.767485:
128,0,0,0,H-1-8-2.767485:
128.5,0,0,0,H-1-8-2.767485:
129,0,0,0,H-1-8-2.767485:
129.5,0,0,0,H-1-8-2.767485:
130,0,0,0,H-1-8-2.767485:
130.5,0,0,
