Elapsed Time (s),Speed,Heart Rate,Resistance,Block
127,0,0,0,H-3-5-2:B
127.5,0,0,0,H-3-5-2:B
128,0,0,0,H-3-5-2:B
128.5,0,0,0,H-3-5-2:B
129,0,0,0,H-3-5-2:B
129.5,0,0,0,H-3-5-2:B
130,0,0,0,H-3-5-2:B
130.5,0,0,0,H-3-5-2:B
131,0,0,0,H-3-5-2:B
131.5,0,0,0,H-3-5-2:B
132,0,0,0,H-3-5-2:B
132.5,0,0,0,H-3-5-2:B
133,0,0,0,H-3-5-2:B
133.5,0,0,0,H-3-5-2:B
134,0,0,0,H-3-5-2:B
134.5,0,0,0,H-3-5-2:B
135,0,0,0,H-3-5-2:B
135.5,0,0,0,H-3-5-2:B
136,0,0,0,H-3-5-2:B
136.5,0,0,0,H-3-5-2:B
137,0,0,0,H-3-5-2:B
137.5,0,0,0,H-3-5-2:B
138,0,0,0,H-3-5-2:B
138.5,0,0,0,H-3-5-2:B
139,0,0,0,H-3-5-2:B
139.5,0,0,0,H-3-5-2:B
140,0,0,0,H-3-5-2:B
140.5,0,0,0,H-3-5-2:B
141,0,0,0,H-3-5-2:B
141.5,0,0,0,H-3-5-2:B
142,0,0,0,H-3-5-2:B
142.5,0,0,0,H-3-5-2:B
143,0,0,0,H-3-5-2:B
143.5,0,0,0,H-3-5-2:B
144,0,0,0,H-3-5-2:B
144.5,0,0,0,H-3-5-2:B
145,0,0,0,H-3-5-2:B
145.5,0,0,0,H-3-5-2:B
146,0,0,0,H-3-5-2:B
146.5,0,0,0,H-3-5-2:B
147,0,0,0,H-3-5-2:B
147.5,0,0,0,H-3-5-2:B
148,0,0,0,H-3-5-2:B
148.5,0,0,0,H-3-5-2:B
149,0,0,0,H-3-5-2:B
149.5,0,0,0,H-3-5-2:B
150,0,0,0,H-3-5-2:B
150.5,0,0,0,H-3-5-2:B
151,0,0,0,H-3-5-2:B
151.5,0,0,0,H-3-5-2:B
152,0,0,0,H-3-5-2:B
152.5,0,0,0,H-3-5-2:B
153,0,0,0,H-3-5-2:B
153.5,0,0,0,H-3-5-2:B
154,0,0,0,H-3-5-2:B
154.5,0,0,0,H-3-5-2:B
155,0,0,0,H-3-5-2:B
155.5,0,0,0,H-3-5-2:B
156,0,0,0,H-3-5-2:B
156.5,0,0,0,H-3-5-2:B
157,0,0,0,H-3-5-2:B
157.5,0,0,0,H-3-5-2:B
158,0,0,0,H-3-5-2:B
158.5,0,0,0,H-3-5-2:B
159,0,0,0,H-3-5-2:B
159.5,0,0,0,H-3-5-2:B
160,0,0,0,H-3-5-2:B
160.5,0,0,0,H-3-5-2:B
161,0,0,0,H-3-5-2:B
161.5,0,0,0,H-3-5-2:B
162,0,0,0,H-3-5-2:B
162.5,0,0,0,H-3-5-2:B
163,0,0,0,H-3-5-2:B
163.5,0,0,0,H-3-5-2:B
164,0,0,0,H-3-5-2:B
164.5,0,0,0,H-3-5-2:B
165,0,0,0,H-3-5-2:B
165.5,0,0,0,H-3-5-2:B
166,0,0,0,H-3-5-2:B
166.5,0,0,0,H-3-5-2:B
167,0,0,0,H-3-5-2:B
167.5,0,0,0,H-3-5-2:B
168,0,0,0,H-3-5-2:B
