Elapsed Time (s),Speed,Heart Rate,Resistance,Block
149.5,0,0,15,H-0-12-2.549758:
150,0,0,15,H-0-12-2.549758:
150.5,0,0,15,H-0-12-2.549758:
151,0,0,15,H-0-12-2.549758:
151.5,0,0,15,H-0-12-2.549758:
152,0,0,15,H-0-12-2.549758:
152.5,0,0,15,H-0-12-2.549758:
153,0,0,15,H-0-12-2.549758:
153.5,0,0,15,H-0-12-2.549758:
154,0,0,15,H-0-12-2.549758:
154.5,0,0,15,H-0-12-2.549758:
155,0,0,5,H-0-12-2.549758:
155.5,0,0,5,H-0-12-2.549758:
156,0,0,5,H-0-12-2.549758:
156.5,0,0,5,H-0-12-2.549758:
157,0,0,5,H-0-12-2.549758:
157.5,0,0,5,H-0-12-2.549758:
158,0,0,5,H-0-12-2.549758:
158.5,0,0,5,H-0-12-2.549758:
159,0,0,5,H-0-12-2.549758:
159.5,0,0,5,H-0-12-2.549758:
160,0,0,5,H-0-12-2.549758:
160.5,0,0,5,H-0-12-2.549758:
161,0,0,5,H-0-12-2.549758:
161.5,0,0,5,H-0-12-2.549758:
162,0,0,5,H-0-12-2.549758:
162.5,0,0,5,H-0-12-2.549758:
163,0,0,5,H-0-12-2.549758:
163.5,0,0,5,H-0-12-2.549758:
164,0,0,5,H-0-12-2.549758:
