Elapsed Time (s),Speed,Heart Rate,Resistance,Block
83,0,0,0,H-1-14-3.944747:
83.5,0,0,0,H-1-14-3.944747:
84,0,0,0,H-1-9-5.849132:B
84.5,0,0,0,H-1-9-5.849132:B
85,0,0,0,H-0-10-5.621572:
85.5,0,0,0,H-0-10-5.621572:
86,0,0,0,H-0-10-5.621572:
86.5,0,0,0,H-1-7-3.241258:C
87,0,0,0,H-1-7-3.241258:C
87.5,0,0,0,H-1-7-3.241258:C
88,0,0,0,H-2-12-2.797749:
88.5,0,0,0,H-2-12-2.797749:
89,0,0,0,L
89.5,0,0,0,L
90,0,0,0,L
90.5,0,0,0,
91,0,0,0,
91.5,0,0,0,
92,0,0,0,
92.5,0,0,0,
93,0,0,0,H-3-20-2.96225:
93.5,0,0,0,H-3-20-2.96225:
94,0,0,0,H-2-11-3.015633:
94.5,0,0,0,H-2-11-3.015633:
95,0,0,0,H-2-11-3.015633:
95.5,0,0,0,H-0-3-2.267967:C
96,0,0,0,H-0-3-2.267967:C
96.5,0,0,0,H-2-15-2.837606:C
97,0,0,0,H-2-15-2.837606:C
97.5,0,0,0,H-2-15-2.837606:C
98,0,0,0,H-2-6-3.217473:
98.5,0,0,0,H-2-6-3.217473:
99,0,0,0,H-3-20-2.94942:B
99.5,0,0,0,H-3-20-2.94942:B
100,0,0,0,H-3-20-2.94942:B
100.5,0,0,0,H-2-14-2.666436:
101,0,0,0,H-2-14-2.666436:
101.5,0,0,0,H-2-11-2.600697:
102,0,0,0,H-2-11-2.600697:
102.5,0,0,0,H-2-11-2.600697:
103,0,0,0,N
103.5,0,0,0,N
104,0,0,0,H-0-17.75119-2.864623:P2
104.5,0,0,0,H-0-17.75119-2.864623:P2
105,0,0,0,H-0-17.75119-2.864623:P2
105.5,0,0,0,H-1-3.647013-2.02243:P1
106,0,0,0,H-1-3.647013-2.02243:P1
106.5,0,0,0,H-0-7.695664-2.33706:P1
107,0,0,0,H-0-7.695664-2.33706:P1
107.5,0,0,0,H-0-7.695664-2.33706:P1
108,0,0,0,H-3-8.783151-3.51935:
108.5,0,0,0,H-3-8.783151-3.51935:
109,0,0,0,H-3-8.26427-2.577537:
109.5,0,0,0,H-3-8.26427-2.577537:
110,0,0,0,H-3-8.26427-2.577537:
110.5,0,0,0,H-2-10.56249-3.49902:
111,0,0,0,H-2-10.56249-3.49902:
111.5,0,0,0,H-3-6.254907-2.422164:P1
112,0,0,0,H-3-6.254907-2.422164:P1
112.5,0,0,0,H-3-6.254907-2.422164:P1
113,0,0,0,H-3-7.43447-5.052301:P2
113.5,0,0,0,H-3-7.43447-5.052301:P2
114,0,0,0,H-2-14.66517-3.022442:
114.5,0,0,0,H-2-14.66517-3.022442:
115,0,0,0,H-1-14.9745-3.902638:
115.5,0,0,0,H-3-7.053151-2.482536:
116,0,0,0,H-2-2.246468-3.465607:C
116.5,0,0,0,X
117,0,0,0,X
117.5,0,0,0,X
118,0,0,0,H-0-14-3.561543:
118.5,0,0,0,H-0-14-3.561543:
119,0,0,0,H-0-14-3.561543:
119.5,0,0,0,H-1-13-5.894968:
120,0,0,0,H-1-13-5.894968:
120.5,0,0,0,C
121,0,0,0,C
121.5,0,0,0,C
122,0,0,0,H-0-6-2.377357:BP2
122.5,0,0,0,H-0-6-2.377357:BP2
123,0,0,0,H-1-15-5.908994:
123.5,0,0,0,H-1-15-5.908994:
124,0,0,0,H-1-15-5.908994:
124.5,0,0,0,H-0-16-5.741748:
125,0,0,0,H-0-16-5.741748:
125.5,0,0,0,H-3-20-2.126183:
126,0,0,0,H-3-20-2.126183:
126.5,0,0,0,H-3-20-2.126183:
127,0,0,0,H-3-20-3.144723:
127.5,0,0,0,H-3-20-3.144723:
128,0,0,0,H-2-12-2.725188:C
128.5,0,0,0,H-2-12-2.725188:C
129,0,0,0,H-2-12-2.725188:C
129.5,0,0,0,H-0-12-5.578393:C
130,0,0,0,H-0-12-5.578393:C
130.5,0,0,0,N
131,0,0,0,N
131.5,0,0,0,N
132,0,0,0,H-3-17.80349-4.374104:P2
132.5,0,0,0,H-3-17.80349-4.374104:P2
133,0,0,0,H-0-2.046694-5.928121:
133.5,0,0,0,H-0-2.046694-5.928121:
134,0,0,0,H-0-2.046694-5.928121:
134.5,0,0,0,H-1-6.226285-5.622821:C
135,0,0,0,H-1-6.226285-5.622821:C
135.5,0,0,0,H-3-17.26861-3.76155:C
136,0,0
